MillStyleKey,DateLastUsed,Yarn#,LbsPerPiece
 5055-24164-   2,11/17/16,80A-146,3.2
 5055-24164-   2,11/17/16,80A-166,9.2
 5055-24164-   2,11/17/16,80A-390,2.6
 5055-24164-   2,11/17/16,80A-827,1.7
 5055-24164-   2,11/17/16,80A-A66,2.5
 5055-24164-   2,11/17/16,80A-J63,3
 5055-24164-   2,11/17/16,80A-P57,19.6
 5055-24164-   2,11/17/16,80Y-999,0.2
 5055-24164-   2,11/17/16,PE5-L15,15.9
 7601-18721- T01,11/17/16,48E-T01,73.6
 7601-18743-   1,11/17/16,48E-004,36.4
 7601-18743-   1,11/17/16,48E-227,36.7
  309A24352-   1,11/18/16,48E-004,23.6
  309A24352-   1,11/18/16,48E-102,35.6
  309A24352-   1,11/18/16,PE5-011,4.8
  309A24352-   1,11/18/16,PE5-141,7.2
  495A24355-   1,11/18/16,P96-W69,36.5
  495A24355-   1,11/18/16,PE5-099,2.7
  495A24355-   1,11/18/16,PE5-141,7.3
  495A24355-   1,11/18/16,PE5-204,18.3
  513A24292-   1,11/18/16,80A-140,4.3
  513A24292-   1,11/18/16,80A-153,16.6
  513A24292-   1,11/18/16,80A-202,8.3
  513A24292-   1,11/18/16,80A-827,33.1
  513A24292-   1,11/18/16,80A-883,4
  542A22516-   1,11/18/16,80A-193,19.5
  542A22516-   1,11/18/16,80A-H42,3.5
  542A22516-   1,11/18/16,80A-M38,16.7
  542A22516-   1,11/18/16,80A-M49,20.2
  542A24091-   1,11/18/16,80A-004,16.5
  542A24091-   1,11/18/16,80A-084,7.1
  542A24091-   1,11/18/16,80A-102,9.7
  542A24091-   1,11/18/16,80A-157,7.1
  542A24091-   1,11/18/16,80A-202,4.9
  542A24091-   1,11/18/16,80A-295,4.9
  542A24091-   1,11/18/16,80A-299,7.1
  542A24091-   1,11/18/16,80A-A66,2.6
  542A24093-   1,11/18/16,80A-102,9.8
  542A24093-   1,11/18/16,80A-152,9.8
  542A24093-   1,11/18/16,80A-531,9.8
  542A24093-   1,11/18/16,80A-818,8.9
  542A24093-   1,11/18/16,80A-M38,21.4
  542A24094-   1,11/18/16,80A-004,9.6
  542A24094-   1,11/18/16,80A-158,19.6
  542A24094-   1,11/18/16,80A-620,15.2
  542A24094-   1,11/18/16,80A-AD4,15.2
  542A24099-   1,11/18/16,80A-004,19.5
  542A24099-   1,11/18/16,80A-102,19.5
  542A24099-   1,11/18/16,80A-J63,20.8
  542A24099-   2,11/18/16,80A-286,19.5
  542A24099-   2,11/18/16,80A-298,20.8
  542A24099-   2,11/18/16,80A-H92,19.5
  542A24100-   1,11/18/16,80A-039,13.4
  542A24100-   1,11/18/16,80A-202,13.4
  542A24100-   1,11/18/16,80A-286,16.4
  542A24100-   1,11/18/16,80A-818,16.4
  542A24102-   1,11/18/16,80A-102,15.1
  542A24102-   1,11/18/16,80A-298,4.9
  542A24102-   1,11/18/16,80A-419,11.1
  542A24102-   1,11/18/16,80A-818,9.8
  542A24102-   1,11/18/16,80A-A66,13.8
  542A24102-   1,11/18/16,80A-A72,4.9
  542A24103-   1,11/18/16,80A-144,14.4
  542A24103-   1,11/18/16,80A-202,12.1
  542A24103-   1,11/18/16,80A-295,27.8
  542A24103-   1,11/18/16,80A-A66,5.2
  542A24274-   1,11/18/16,80A-112,10.3
  542A24274-   1,11/18/16,80A-153,22.3
  542A24274-   1,11/18/16,80A-193,6.6
  542A24274-   1,11/18/16,80A-233,1.4
  542A24274-   1,11/18/16,80A-364,3.8
  542A24274-   1,11/18/16,80A-827,3.6
  542A24274-   1,11/18/16,80A-986,11.5
  542A24275-   1,11/18/16,80A-102,7.2
  542A24275-   1,11/18/16,80A-157,13.1
  542A24275-   1,11/18/16,80A-396,13.1
  542A24275-   1,11/18/16,80A-J63,6
  542A24275-   1,11/18/16,80A-M29,11.3
  542A24275-   1,11/18/16,80A-M49,8.9
  542A24279-   2,11/18/16,80A-140,4.5
  542A24279-   2,11/18/16,80A-144,6.4
  542A24279-   2,11/18/16,80A-241,15.6
  542A24279-   2,11/18/16,80A-370,12.3
  542A24279-   2,11/18/16,80A-396,1.5
  542A24279-   2,11/18/16,80A-N93,19.3
  542A24284-   2,11/18/16,80A-202,49.1
  542A24284-   2,11/18/16,80A-298,2.3
  542A24284-   2,11/18/16,80A-986,8
  542A24432-   1,11/18/16,80A-150,40.9
  542A24432-   1,11/18/16,80A-204,0.5
  542A24432-   1,11/18/16,80A-818,3.3
  542A24432-   1,11/18/16,80A-834,0.5
  542A24432-   1,11/18/16,80A-M17,1.6
  542A24432-   1,11/18/16,80A-M29,8.4
  542A24432-   1,11/18/16,80A-M49,4.3
  542A24475-   1,11/18/16,80A-102,5
  542A24475-   1,11/18/16,80A-169,44.7
  542A24475-   1,11/18/16,80A-237,5
  542A24475-   1,11/18/16,80A-670,5
  542A24477-   1,11/18/16,80A-004,1.2
  542A24477-   1,11/18/16,80A-140,45.9
  542A24477-   1,11/18/16,80A-169,2.9
  542A24477-   1,11/18/16,80A-288,1.8
  542A24477-   1,11/18/16,80A-289,1.8
  542A24477-   1,11/18/16,80A-293,1.2
  542A24477-   1,11/18/16,80A-481,2.4
  542A24477-   1,11/18/16,80A-670,2.4
  542A24480-   1,11/18/16,80A-004,9.5
  542A24480-   1,11/18/16,80A-039,16.6
  542A24480-   1,11/18/16,80A-280,24
  542A24480-   1,11/18/16,80A-370,9.5
  641A20467-   2,11/18/16,PE5-011,0.4
  641A20467-   2,11/18/16,PE5-157,17.8
  641A20467-   2,11/18/16,PE5-193,4.4
  641A20467-   2,11/18/16,PE5-543,6.2
  641A20467-   2,11/18/16,PE5-670,15.6
  747A18527- W70,11/18/16,P96-W70,56.4
  774-23070- W51,11/18/16,80A-W51,50.1
