YEAR,SEAS,LINE,MILL STYLE,ORDER,TICKET,DUE DATE,CODE,WOVN,PCS,Date,Yds,Un.,Description,Loom
2016,SEA3,HFAB,542A23551-3,41450, 78994-1,04/01/16,   ,1,1,03/18/16,93.5,0,TR BUFF CHECK GREEN,25
2016,SEA3,HFAB,542A23551-3,41450, 78995-8,04/01/16,   ,1,1,03/18/16,93.5,0,TR BUFF CHECK GREEN,25
2016,SEA3,HFAB,542A23551-3,41450, 78996-6,04/01/16,   ,1,1,03/18/16,93.5,0,TR BUFF CHECK GREEN,25
2016,SEA3,HFAB,542A23551-3,41450, 78997-4,04/01/16,   ,1,1,03/22/16,93.5,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-2,41462, 79156-6,04/01/16,   ,1,1,03/30/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79157-4,04/01/16,   ,1,1,03/30/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79158-2,04/01/16,   ,1,1,03/31/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79159-0,04/01/16,   ,1,1,03/31/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79160-8,04/01/16,   ,1,1,04/01/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79161-6,04/01/16,   ,1,1,04/01/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79162-4,04/01/16,   ,1,1,04/04/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79163-2,04/01/16,   ,1,1,04/04/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79164-0,04/01/16,   ,1,1,04/05/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79165-7,04/01/16,   ,1,1,04/05/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-2,41462, 79166-5,04/01/16,   ,1,1,04/06/16,94,0,TR BUFF CHECK ORNGE,25
2016,FALL,M/W ,542A23551-3,41462, 79167-3,04/01/16,   ,1,1,03/23/16,77,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79168-1,04/01/16,   ,1,1,03/23/16,93.5,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79169-9,04/01/16,   ,1,1,03/23/16,93.5,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79170-7,04/01/16,   ,1,1,03/23/16,93.5,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79171-5,04/01/16,   ,1,1,03/23/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79172-3,04/01/16,   ,1,1,03/24/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79173-1,04/01/16,   ,1,1,03/25/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79174-9,04/01/16,   ,1,1,03/25/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79175-6,04/01/16,   ,1,1,03/28/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79176-4,04/01/16,   ,1,1,03/28/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A23551-3,41462, 79177-2,04/01/16,   ,1,1,03/29/16,94,0,TR BUFF CHECK GREEN,25
2016,FALL,M/W ,542A21920-3,41469, 79290-3,04/22/16,   ,1,1,04/12/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79291-1,04/22/16,   ,1,1,04/12/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79292-9,04/22/16,   ,1,1,04/13/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79293-7,04/22/16,   ,1,1,04/13/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79294-5,04/22/16,   ,1,1,04/13/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79295-2,04/22/16,   ,1,1,04/14/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79296-0,04/22/16,   ,1,1,04/14/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79297-8,04/22/16,   ,1,1,04/15/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79298-6,04/22/16,   ,1,1,04/15/16,0,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79299-4,04/22/16,   ,1,1,04/21/16,78,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79300-0,04/22/16,   ,1,1,04/21/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79301-8,04/22/16,   ,1,1,04/21/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79302-6,04/22/16,   ,1,1,04/21/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79303-4,04/22/16,   ,1,1,04/21/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79304-2,04/22/16,   ,1,1,04/21/16,94,0,SP BLUE PLD FOR GAP,25
2016,FALL,M/W ,542A21920-3,41469, 79305-9,04/22/16,   ,1,1,04/21/16,94,0,SP BLUE PLD FOR GAP,25
2017,SPRG,W/W ,715A18108-AD6,41494, 71064-0,04/15/16,   ,1,1,10/21/15,105.2,0,SP CATALINA GAB-1,25
2017,SPRG,W/W ,715A18108-AD6,41494, 71065-7,04/15/16,   ,1,1,10/22/15,105,0,SP CATALINA GAB-1,25
2017,SPRG,W/W ,715A18108-AD7,41494, 71066-5,04/15/16,   ,1,1,10/23/15,98,0,SP SEAGRASS GAB-1,25
2017,SPRG,W/W ,715A18108-AD6,41494, 71074-9,04/15/16,   ,1,1,11/02/15,93,0,SP CATALINA GAB-1,25
2017,SPRG,W/W ,715A18108-AD6,41494, 74659-4,04/15/16,   ,1,1,12/15/15,92,0,SP CATALINA GAB-1,25
2016,FALL,M/W ,542A23909-1,41540, 80476-5,05/13/16,   ,1,1,04/25/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80477-3,05/13/16,   ,1,1,04/25/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80478-1,05/13/16,   ,1,1,04/26/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80479-9,05/13/16,   ,1,1,04/26/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80480-7,05/13/16,   ,1,1,04/26/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80481-5,05/13/16,   ,1,1,04/27/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80482-3,05/13/16,   ,1,1,04/27/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80483-1,05/13/16,   ,1,1,04/28/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80484-9,05/13/16,   ,1,1,04/28/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80485-6,05/13/16,   ,1,1,04/29/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,M/W ,542A23909-1,41540, 80486-4,05/13/16,   ,1,1,04/29/16,93.5,0,TR OXFD MX BLU OBRE,25
2016,FALL,W/W ,715A18108-102,41549, 74471-4,04/01/16,   ,1,1,11/19/15,85.5,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74475-5,04/01/16,   ,1,1,11/25/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74476-3,04/01/16,   ,1,1,11/30/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74477-1,04/01/16,   ,1,1,11/30/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74478-9,04/01/16,   ,1,1,11/30/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74653-7,04/01/16,   ,1,1,12/11/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74654-5,04/01/16,   ,1,1,12/11/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74655-2,04/01/16,   ,1,1,12/11/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74656-0,04/01/16,   ,1,1,12/11/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74657-8,04/01/16,   ,1,1,12/11/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,W/W ,715A18108-102,41549, 74658-6,04/01/16,   ,1,1,12/15/15,92,0,SP BLACK PD GAB    ,25
2016,FALL,M/W ,542A23906-2,41561, 81080-4,05/20/16,   ,1,1,05/03/16,70,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81081-2,05/20/16,   ,1,1,05/03/16,70,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81082-0,05/20/16,   ,1,1,05/03/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81083-8,05/20/16,   ,1,1,05/04/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81084-6,05/20/16,   ,1,1,05/04/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81085-3,05/20/16,   ,1,1,05/05/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81086-1,05/20/16,   ,1,1,05/05/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81087-9,05/20/16,   ,1,1,05/05/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81088-7,05/20/16,   ,1,1,05/05/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81089-5,05/20/16,   ,1,1,05/05/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81090-3,05/20/16,   ,1,1,05/05/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81091-1,05/20/16,   ,1,1,05/05/16,76,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81092-9,05/20/16,   ,1,1,05/06/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81093-7,05/20/16,   ,1,1,05/06/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81094-5,05/20/16,   ,1,1,05/09/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81095-2,05/20/16,   ,1,1,05/09/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81147-1,05/20/16,   ,1,1,05/10/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81148-9,05/20/16,   ,1,1,05/10/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81149-7,05/20/16,   ,1,1,05/13/16,94,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81150-5,05/20/16,   ,1,1,05/13/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81151-3,05/20/16,   ,1,1,05/16/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81152-1,05/20/16,   ,1,1,05/16/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81153-9,05/20/16,   ,1,1,05/16/16,93.5,0,TR RED PLAID,25
2016,FALL,M/W ,542A23906-2,41561, 81154-7,05/20/16,   ,1,1,05/17/16,94,0,TR RED PLAID,25
2016,HOL ,W/W ,715A18108-102,41576, 74472-2,04/15/16,   ,1,1,11/20/15,83.2,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74473-0,04/15/16,   ,1,1,11/23/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74474-8,04/15/16,   ,1,1,11/24/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74660-2,04/15/16,   ,1,1,12/15/15,98,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74661-0,04/15/16,   ,1,1,12/15/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74662-8,04/15/16,   ,1,1,12/15/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74663-6,04/15/16,   ,1,1,12/15/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74664-4,04/15/16,   ,1,1,12/15/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74665-1,04/15/16,   ,1,1,12/15/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74666-9,04/15/16,   ,1,1,12/16/15,92,0,SP BLACK PD GAB    ,25
2016,HOL ,W/W ,715A18108-102,41576, 74667-7,04/15/16,   ,1,1,01/15/16,92,0,SP BLACK PD GAB    ,25
2016,FALL,M/W ,542A14091-M49,41635, 81966-4,06/10/16,   ,1,1,05/18/16,86.2,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81967-2,06/10/16,   ,1,1,05/18/16,80,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81968-0,06/10/16,   ,1,1,05/19/16,94,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81969-8,06/10/16,   ,1,1,05/19/16,94,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81970-6,06/10/16,   ,1,1,05/19/16,94,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81971-4,06/10/16,   ,1,1,05/20/16,94,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81972-2,06/10/16,   ,1,1,05/20/16,94,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A14091-M49,41635, 81973-0,06/10/16,   ,1,1,05/20/16,94,0,TR GREY MIX SOLID  ,25
2016,FALL,M/W ,542A23908-1,41635, 81978-9,06/10/16,   ,1,1,05/25/16,65,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81979-7,06/10/16,   ,1,1,05/25/16,93.5,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81980-5,06/10/16,   ,1,1,05/25/16,93.5,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81981-3,06/10/16,   ,1,1,05/25/16,93.5,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81982-1,06/10/16,   ,1,1,06/01/16,93.5,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81983-9,06/10/16,   ,1,1,05/26/16,93.5,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81984-7,06/10/16,   ,1,1,05/26/16,93.5,0,TR NVY/OLIVE OMBRE,25
2016,FALL,M/W ,542A23908-1,41635, 81985-4,06/10/16,   ,1,1,05/26/16,93.5,0,TR NVY/OLIVE OMBRE,25
2017,FALL,M/W ,542A24278-1,41648, 82086-0,06/17/16,   ,1,1,05/31/16,47,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82087-8,06/17/16,   ,1,1,06/02/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82088-6,06/17/16,   ,1,1,06/02/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82089-4,06/17/16,   ,1,1,06/02/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82090-2,06/17/16,   ,1,1,06/09/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82091-0,06/17/16,   ,1,1,06/09/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82092-8,06/17/16,   ,1,1,06/10/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82093-6,06/17/16,   ,1,1,06/10/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82094-4,06/17/16,   ,1,1,06/13/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82095-1,06/17/16,   ,1,1,06/13/16,106,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82096-9,06/17/16,   ,1,1,06/14/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82097-7,06/17/16,   ,1,1,06/14/16,93.5,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82098-5,06/17/16,   ,1,1,06/15/16,95.4,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82099-3,06/17/16,   ,1,1,06/15/16,96,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82100-9,06/17/16,   ,1,1,06/15/16,95.3,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24278-1,41648, 82101-7,06/17/16,   ,1,1,06/15/16,110.8,0,TR TAUPE/BLU MIX,25
2017,FALL,M/W ,542A24285-1,41698, 82855-8,07/08/16,   ,1,1,06/16/16,60,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82856-6,07/08/16,   ,1,1,06/17/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82857-4,07/08/16,   ,1,1,06/17/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82858-2,07/08/16,   ,1,1,06/17/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82859-0,07/08/16,   ,1,1,06/20/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82860-8,07/08/16,   ,1,1,06/20/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82861-6,07/08/16,   ,1,1,06/20/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82862-4,07/08/16,   ,1,1,06/21/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82863-2,07/08/16,   ,1,1,06/21/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82864-0,07/08/16,   ,1,1,06/21/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82865-7,07/08/16,   ,1,1,06/22/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82866-5,07/08/16,   ,1,1,06/22/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82867-3,07/08/16,   ,1,1,06/22/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82868-1,07/08/16,   ,1,1,06/23/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82869-9,07/08/16,   ,1,1,06/23/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24285-1,41698, 82870-7,07/08/16,   ,1,1,06/23/16,93.5,0,TR GREY/IVORY PLAID,25
2017,FALL,M/W ,542A24276-2,41699, 82887-1,07/08/16,   ,1,1,06/29/16,94,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82888-9,07/08/16,   ,1,1,06/29/16,67.7,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82889-7,07/08/16,   ,1,1,06/29/16,94,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82890-5,07/08/16,   ,1,1,06/29/16,94,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82891-3,07/08/16,   ,1,1,06/29/16,94,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82892-1,07/08/16,   ,1,1,06/30/16,93.8,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82893-9,07/08/16,   ,1,1,06/30/16,94.5,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82894-7,07/08/16,   ,1,1,06/30/16,95,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82895-4,07/08/16,   ,1,1,07/01/16,94.8,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82896-2,07/08/16,   ,1,1,07/01/16,94.9,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82897-0,07/08/16,   ,1,1,07/05/16,94.5,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82898-8,07/08/16,   ,1,1,07/05/16,94.6,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82899-6,07/08/16,   ,1,1,07/05/16,94.4,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82900-2,07/08/16,   ,1,1,07/05/16,94.4,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82901-0,07/08/16,   ,1,1,07/07/16,94.4,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24276-2,41699, 82902-8,07/08/16,   ,1,1,07/07/16,93.8,0,TR GREY/BLU OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84116-3,07/29/16,   ,1,1,07/08/16,81,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84117-1,07/29/16,   ,1,1,07/11/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84118-9,07/29/16,   ,1,1,07/11/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84119-7,07/29/16,   ,1,1,07/12/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84120-5,07/29/16,   ,1,1,07/12/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84121-3,07/29/16,   ,1,1,07/13/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84122-1,07/29/16,   ,1,1,07/14/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84123-9,07/29/16,   ,1,1,07/13/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84124-7,07/29/16,   ,1,1,07/13/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84125-4,07/29/16,   ,1,1,07/14/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84126-2,07/29/16,   ,1,1,07/14/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84127-0,07/29/16,   ,1,1,07/14/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84128-8,07/29/16,   ,1,1,07/15/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84129-6,07/29/16,   ,1,1,07/15/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84130-4,07/29/16,   ,1,1,07/15/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24284-2,41757, 84131-2,07/29/16,   ,1,1,07/15/16,93.5,0,TR BROWN/TURQ OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84426-6,08/05/16,   ,1,1,07/19/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84427-4,08/05/16,   ,1,1,07/20/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84428-2,08/05/16,   ,1,1,07/20/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84429-0,08/05/16,   ,1,1,07/20/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84430-8,08/05/16,   ,1,1,07/21/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84431-6,08/05/16,   ,1,1,07/21/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84432-4,08/05/16,   ,1,1,07/22/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84433-2,08/05/16,   ,1,1,07/22/16,94,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84434-0,08/05/16,   ,1,1,07/22/16,94,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84435-7,08/05/16,   ,1,1,07/25/16,94,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84436-5,08/05/16,   ,1,1,07/25/16,94,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84437-3,08/05/16,   ,1,1,07/25/16,94,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84438-1,08/05/16,   ,1,1,07/25/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84439-9,08/05/16,   ,1,1,07/25/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84440-7,08/05/16,   ,1,1,07/25/16,93.5,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24276-3,41779, 84441-5,08/05/16,   ,1,1,07/25/16,75.7,0,TR BLUE/BLACK OMBRE,25
2017,FALL,M/W ,542A24284-3,41825, 85167-5,08/26/16,   ,1,1,07/26/16,92,0,TR NAVY/BRONZE OMBR,25
